Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Ad_Res_Avg
1,10.0,4,16,3,9,10.0,9.25,5.94,10.0,15,105,55,3,11,23,A,1,79.0,F,U,34943.0,27.667
1,23.0,2,14,0,7,23.0,22.0,9.29,11.67,18,130,75,6,6,32,A,1,82.0,M,H,35314.0,41.0
0,0.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,14,5,7,6,F,0,63.0,F,U,35314.0,13.667
0,0.0,9,27,4,11,6.0,6.22,5.48,5.5,18,68,59,6,17,23,S,1,69.0,M,H,36042.0,35.667
0,0.0,6,16,5,11,6.0,11.67,9.69,11.6,15,114,65,6,17,29,S,1,46.0,M,H,36042.0,37.333
0,0.0,1,2,1,1,15.0,15.0,10.0,15.0,23,56,24,3,8,9,N,0,71.0,M,H,36042.0,17.0
0,0.0,2,4,0,1,16.0,13.0,10.5,11.67,20,42,33,6,6,14,A,0,37.0,F,H,36042.0,25.667
0,0.0,1,9,0,3,25.0,25.0,18.89,11.67,18,67,56,6,6,21,S,1,59.018761061946904,F,U,36042.0,34.0
0,0.0,1,3,0,0,15.0,15.0,12.33,11.67,18,52,31,4,4,11,A,0,73.0,F,H,44003.0,21.333
1,15.0,3,5,1,2,15.0,9.67,9.8,11.0,18,40,35,6,15,14,A,1,77.0,F,H,32263.0,26.333
1,12.0,2,12,0,7,10.0,10.0,10.33,11.67,18,89,61,5,5,22,A,1,75.0,M,H,32263.0,36.0
1,10.0,4,6,4,4,5.0,7.5,6.67,7.5,18,33,28,6,15,13,S,1,68.0,M,H,32263.0,22.667
0,0.0,1,19,1,4,15.0,15.0,13.26,15.0,17,198,61,8,15,19,A,0,84.0,F,H,40839.0,35.667
1,20.0,4,4,2,2,14.0,8.75,8.75,8.0,18,27,27,6,12,10,A,1,59.018761061946904,M,U,34330.0,24.0
1,11.0,2,13,0,9,11.0,11.0,8.77,11.67,18,126,68,5,5,28,A,1,73.0,F,H,17589.0,38.333
0,0.0,1,10,1,6,15.0,15.0,11.3,15.0,20,101,63,4,10,26,A,1,68.0,F,H,39664.0,33.333
0,0.0,3,19,1,11,10.0,8.33,7.53,5.0,6,131,83,7,16,33,A,1,79.0,F,H,39664.0,49.0
0,0.0,3,13,3,5,20.0,16.33,13.46,16.33,17,56,71,6,17,21,A,1,59.0,F,H,36879.0,45.667
1,15.0,2,4,2,3,15.0,12.5,9.75,12.5,17,53,41,6,14,15,A,0,69.0,F,H,36879.0,29.333
1,11.0,4,25,2,13,12.0,10.75,7.16,11.0,21,102,71,6,15,27,S,1,44.0,F,U,41608.89441680486,39.333
0,0.0,3,13,1,7,15.0,11.0,7.0,15.0,21,122,67,6,16,27,A,1,77.0,F,H,55303.0,38.0
0,0.0,5,61,3,17,15.0,15.4,10.64,16.0,15,123,122,6,14,26,A,1,68.0,M,U,38464.0,72.0
1,20.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,16,4,7,6,F,0,59.018761061946904,F,H,46780.0,15.0
0,0.0,2,10,0,2,25.0,22.5,13.1,11.67,18,65,65,4,4,18,A,0,72.0,M,H,46780.0,40.667
1,4.0,7,7,4,4,5.0,3.86,3.86,3.5,21,34,30,6,15,13,A,1,59.018761061946904,F,U,41608.89441680486,23.667
1,25.0,2,3,0,1,17.0,12.0,9.67,11.67,26,52,34,4,4,11,A,0,61.0,M,U,38632.0,23.0
1,20.0,2,7,1,2,20.0,20.0,15.57,20.0,16,104,60,6,15,21,A,0,50.0,M,H,38632.0,36.667
0,0.0,3,11,1,7,15.0,11.67,9.27,10.0,18,107,47,6,12,22,S,1,59.018761061946904,F,H,49147.0,28.667
1,16.0,3,3,3,3,17.0,14.0,14.0,14.0,17,33,28,6,14,12,A,0,59.018761061946904,M,H,49147.0,23.333
1,10.0,1,4,0,0,15.0,15.0,10.0,11.67,26,44,34,4,4,14,A,0,41.0,F,U,49147.0,24.0
0,0.0,1,4,1,3,30.0,30.0,20.0,30.0,19,88,46,6,10,17,A,0,64.0,M,H,25380.0,27.333
1,10.0,4,8,3,4,10.0,7.25,6.13,6.33,19,41,37,6,16,15,A,1,75.0,F,H,38261.0,27.667
0,0.0,2,14,0,7,26.0,26.0,14.86,11.67,17,110,76,6,6,30,A,1,69.0,F,U,53324.0,42.0
0,0.0,2,2,2,2,15.0,10.0,10.0,10.0,24,32,23,4,10,9,A,0,39.0,F,U,53324.0,19.333
1,5.0,5,10,3,5,15.0,9.4,7.2,10.0,16,56,50,6,16,19,A,1,51.0,M,H,53324.0,32.0
0,0.0,3,9,3,7,11.0,10.33,9.22,10.33,21,53,29,5,10,12,S,1,75.0,F,H,174305.0,21.0
1,12.0,2,12,1,10,13.0,12.0,7.0,11.0,18,109,51,6,13,23,S,1,59.018761061946904,F,U,41608.89441680486,31.333
0,0.0,3,7,2,4,21.0,22.0,19.14,22.5,16,53,43,6,17,19,S,1,76.0,M,H,50351.0,29.667
1,7.0,5,16,1,6,7.0,7.4,6.56,7.0,19,77,51,3,13,21,S,1,79.0,F,H,52313.0,28.333
1,20.0,1,5,0,4,20.0,20.0,12.4,11.67,19,93,50,4,4,18,A,0,75.0,F,U,35119.0,27.667
0,0.0,7,11,4,6,20.0,14.57,14.45,13.0,16,89,56,6,16,22,A,0,61.0,M,H,35119.0,35.0
1,15.0,3,12,0,6,21.0,17.0,13.58,11.67,20,115,74,6,6,29,S,1,80.0,F,U,39015.0,40.333
1,15.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,15,3,7,6,N,0,59.018761061946904,F,U,41608.89441680486,13.0
0,0.0,2,11,2,8,11.0,11.0,8.45,11.0,19,86,42,6,12,19,A,1,45.0,F,H,41608.89441680486,26.333
1,5.0,5,6,4,4,8.0,6.4,6.0,6.25,17,33,12,2,6,6,E,1,59.018761061946904,F,U,41608.89441680486,9.0
0,0.0,5,18,1,5,1.0,14.0,8.22,20.0,4,64,53,6,17,21,A,1,73.0,F,U,41061.0,34.0
0,0.0,1,8,1,4,30.0,30.0,17.13,30.0,25,77,57,6,17,23,A,0,74.0,M,H,41061.0,33.667
0,0.0,3,9,0,2,20.0,3.67,5.11,11.67,18,51,40,6,6,17,A,0,68.0,F,H,50021.0,29.0
0,0.0,3,16,3,12,100.0,56.67,18.31,56.67,18,112,59,4,12,25,S,1,86.0,M,H,50021.0,29.667
1,15.0,2,5,1,4,16.0,15.0,12.8,16.0,21,64,47,6,14,18,A,0,59.018761061946904,F,U,41608.89441680486,29.667
1,20.0,2,2,2,2,20.0,15.0,15.0,15.0,22,29,22,4,10,9,A,0,75.0,M,H,37377.0,18.333
0,0.0,4,5,3,3,5.0,10.25,10.6,9.0,17,44,36,6,15,15,A,0,83.0,F,H,37377.0,26.0
1,7.0,3,10,2,6,10.0,8.33,6.6,10.0,19,110,36,2,6,17,E,1,66.0,F,U,41608.89441680486,17.333
1,25.0,2,4,1,1,25.0,20.0,17.0,25.0,22,65,46,6,15,15,A,0,52.0,F,H,41608.89441680486,32.0
1,15.0,7,15,5,7,11.0,9.29,8.27,9.4,16,56,52,6,17,20,A,1,37.0,M,H,41608.89441680486,34.333
0,0.0,1,4,0,1,15.0,15.0,11.75,11.67,18,56,39,5,5,15,A,0,59.018761061946904,M,U,41608.89441680486,26.0
1,45.0,3,3,2,2,10.0,10.67,10.67,10.0,16,23,8,1,3,3,E,0,59.018761061946904,M,U,41608.89441680486,7.333
1,10.0,4,19,2,9,15.0,18.25,19.0,18.0,16,109,62,4,13,27,S,1,48.0,F,U,41608.89441680486,31.667
1,20.0,3,3,2,2,7.0,7.33,7.33,6.0,17,24,21,6,11,9,N,0,72.0,F,U,41608.89441680486,18.667
1,9.0,3,4,2,2,6.0,6.33,6.25,4.5,17,28,26,6,12,10,A,0,59.018761061946904,F,U,73831.0,21.667
0,0.0,3,8,0,3,10.0,10.0,9.13,11.67,16,72,52,5,5,19,A,0,57.0,F,U,41608.89441680486,33.667
1,5.0,7,8,5,5,5.0,4.86,4.88,4.6,16,32,29,6,14,12,A,1,48.0,F,U,41608.89441680486,24.0
0,0.0,4,10,4,4,10.0,12.0,13.3,12.0,9,114,64,8,17,18,A,1,77.0,F,U,41608.89441680486,46.333
1,5.0,4,9,3,5,15.0,10.0,8.11,10.0,18,64,41,4,13,17,A,0,43.0,F,U,41608.89441680486,25.0
1,5.0,5,9,3,6,5.0,4.6,4.11,4.33,17,50,38,6,14,15,S,1,72.0,F,U,41608.89441680486,27.333
1,25.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,17,4,7,6,N,0,74.0,F,U,41608.89441680486,16.0
0,0.0,5,6,4,5,10.0,8.6,8.0,10.0,21,28,26,6,14,12,A,1,62.0,M,U,41608.89441680486,21.333
1,3.0,6,14,5,9,4.0,4.5,4.43,4.4,16,65,42,5,15,19,A,1,59.018761061946904,M,U,41608.89441680486,25.333
1,15.0,1,1,0,0,15.0,15.0,15.0,11.67,15,15,9,2,2,3,E,0,59.018761061946904,F,U,41608.89441680486,8.333
0,0.0,2,4,1,2,20.0,15.5,9.75,11.0,15,52,29,3,8,10,E,0,23.0,M,U,41608.89441680486,20.667
1,15.0,2,4,0,2,15.0,13.0,9.5,11.67,18,53,38,6,6,16,A,0,45.0,M,U,41608.89441680486,27.0
1,2.0,4,30,1,15,5.0,4.5,3.57,5.0,16,130,73,5,13,30,S,1,84.0,M,U,73930.0,38.333
0,0.0,1,2,1,1,10.0,15.0,12.5,15.0,18,21,19,6,10,8,N,0,41.0,M,H,43692.0,18.333
1,20.0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,15,3,7,6,N,0,52.0,M,H,43692.0,13.0
0,0.0,1,1,0,0,20.0,20.0,20.0,11.67,15,15,12,5,5,6,F,0,47.0,F,H,43692.0,12.0
0,0.0,5,9,1,3,15.0,15.0,14.56,15.0,17,57,49,6,17,20,A,0,37.0,M,H,34491.0,33.0
1,10.0,6,18,4,7,3.0,8.33,6.39,7.5,15,69,38,4,12,15,A,0,17.0,F,H,34491.0,21.667
0,0.0,3,21,2,13,10.0,10.0,9.43,10.0,6,128,97,8,18,38,S,1,59.018761061946904,F,U,41608.89441680486,59.333
1,25.0,2,13,2,11,10.0,13.5,10.46,13.5,17,130,69,9,13,29,A,1,29.0,F,H,54028.0,41.0
1,10.0,2,14,0,10,10.0,10.0,5.71,11.67,17,130,38,2,2,13,S,1,59.018761061946904,F,U,41608.89441680486,20.333
0,0.0,1,6,0,2,25.0,25.0,34.17,11.67,25,110,38,2,2,19,E,0,59.018761061946904,F,U,41608.89441680486,18.667
0,0.0,4,10,3,8,12.0,13.5,14.7,14.67,17,69,60,6,17,23,S,1,74.0,M,H,50162.0,37.0
1,5.0,2,12,1,5,17.0,12.5,12.17,17.0,17,76,99,11,20,28,A,1,59.018761061946904,M,U,41608.89441680486,62.667
0,0.0,4,7,2,3,12.0,14.0,10.86,11.0,16,65,47,6,14,16,A,0,82.0,M,H,50162.0,32.0
1,10.0,3,8,2,5,5.0,8.33,6.13,8.0,16,77,46,5,9,15,S,1,67.0,M,H,51488.0,28.333
1,6.0,6,24,4,10,6.0,6.5,8.96,6.5,15,81,74,6,17,26,S,1,78.0,F,H,42230.0,41.667
1,20.0,2,6,1,2,20.0,16.0,13.17,20.0,17,76,51,6,15,19,A,0,39.0,F,H,42230.0,32.333
0,0.0,5,27,2,12,12.0,10.4,5.63,10.0,18,127,82,6,17,34,S,1,59.018761061946904,F,H,42155.0,43.333
1,12.0,6,17,5,9,25.0,16.67,10.47,16.0,6,69,76,11,22,29,S,1,65.0,M,H,42155.0,49.667
0,0.0,2,13,1,4,20.0,15.0,12.31,20.0,4,119,74,4,9,13,A,1,59.018761061946904,M,H,39689.0,46.333
1,5.0,5,21,4,9,3.0,6.0,5.29,5.75,18,111,67,5,15,28,S,1,65.0,M,H,39689.0,34.667
1,10.0,3,26,3,10,10.0,10.0,10.12,10.0,4,118,126,6,15,30,A,1,70.0,M,H,50359.0,73.333
0,0.0,2,6,1,5,18.0,17.0,11.0,16.0,26,93,50,4,12,20,A,1,76.0,F,H,50359.0,29.0
1,6.0,7,14,2,4,5.0,6.0,6.71,8.0,16,86,63,6,15,23,A,1,78.0,M,H,50359.0,37.0
1,25.0,1,2,1,2,20.0,20.0,15.0,20.0,20,35,21,4,9,9,A,0,47.0,M,H,50359.0,17.667
1,20.0,1,8,1,3,20.0,20.0,9.38,20.0,18,81,53,6,14,21,A,1,86.0,F,H,51648.0,32.333
1,22.0,3,4,0,0,25.0,19.67,16.75,11.67,18,44,35,6,6,13,A,0,76.0,M,H,51648.0,27.333
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,13,4,6,5,F,0,39.0,F,U,51648.0,12.667
1,20.0,6,10,5,6,20.0,17.0,15.3,19.0,8,41,56,6,16,16,S,1,48.0,F,H,57365.0,44.333
1,100.0,2,5,1,2,30.0,27.5,28.0,25.0,26,68,51,5,15,20,A,0,78.0,M,U,41608.89441680486,30.667
0,0.0,5,8,3,5,9.0,9.2,7.5,9.0,19,75,45,5,13,18,A,0,73.0,F,H,50000.0,28.0
0,0.0,2,30,2,17,10.0,10.0,10.23,10.0,21,130,79,4,12,31,A,1,85.0,M,H,35963.0,39.0
0,0.0,3,4,2,3,15.0,12.0,10.25,13.0,15,40,13,2,6,7,E,0,59.018761061946904,F,U,41608.89441680486,9.667
1,30.0,1,2,0,1,20.0,20.0,15.0,11.67,26,53,32,4,4,12,A,0,55.0,F,U,41608.89441680486,22.0
1,5.0,6,11,4,7,6.0,4.67,3.82,4.25,18,63,45,6,16,19,A,1,51.0,M,H,82900.0,29.667
0,0.0,3,20,2,12,9.0,7.67,22.8,7.0,18,111,66,5,12,25,S,1,59.018761061946904,F,U,41608.89441680486,36.667
1,20.0,2,6,0,3,14.0,16.0,12.67,11.67,18,68,48,6,6,18,A,1,81.0,F,U,50864.0,30.333
0,0.0,10,11,6,6,5.0,5.5,5.45,5.83,17,35,29,6,15,13,A,1,59.018761061946904,F,U,41608.89441680486,24.0
1,20.0,1,13,1,3,25.0,25.0,14.69,25.0,21,93,85,6,15,18,A,0,72.0,M,H,37481.0,50.667
1,25.0,5,12,4,6,20.0,29.0,26.25,28.25,16,109,108,11,22,43,A,1,80.0,M,H,37481.0,61.333
0,0.0,4,17,3,13,10.0,9.5,7.82,9.33,20,110,73,6,17,29,S,1,72.0,M,U,37481.0,39.333
1,11.0,3,15,2,8,11.0,9.0,6.93,8.0,26,98,59,4,13,25,A,1,80.0,F,U,37481.0,31.667
0,0.0,4,5,3,4,15.0,13.0,12.8,13.33,18,33,11,2,6,6,E,1,59.018761061946904,F,U,41608.89441680486,8.667
1,5.0,5,18,4,13,5.0,5.0,4.44,5.0,15,128,62,5,14,29,S,1,82.0,F,H,45651.0,34.0
1,10.0,3,11,3,5,10.0,10.0,9.55,10.0,18,80,59,6,17,25,A,0,59.018761061946904,M,U,41608.89441680486,36.333
1,10.0,3,18,1,9,10.0,11.67,9.44,10.0,18,111,77,7,17,33,A,1,78.0,F,U,41608.89441680486,41.333
1,35.0,1,5,0,2,20.0,20.0,9.4,11.67,19,66,48,6,6,17,A,0,79.0,M,H,45651.0,31.333
1,15.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,13,4,6,5,F,0,32.0,F,H,45651.0,12.667
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,13,4,6,5,F,0,37.0,M,U,34101.0,12.667
0,0.0,4,12,2,5,13.0,12.0,8.92,11.5,18,63,53,6,17,21,A,1,71.0,F,H,41608.89441680486,33.667
1,10.0,5,16,3,6,10.0,6.0,4.63,5.0,17,122,63,6,17,27,A,1,58.0,F,H,35641.0,37.0
0,0.0,4,19,3,15,5.0,5.0,3.89,5.0,16,127,69,5,13,28,S,1,75.0,M,H,41687.0,37.0
1,8.0,4,11,1,3,10.0,8.5,6.91,9.0,15,54,32,4,13,15,A,1,72.0,M,H,41687.0,20.667
1,2.0,3,10,1,4,6.0,14.67,9.6,13.0,15,52,37,7,15,16,A,0,59.018761061946904,F,U,41608.89441680486,29.667
1,10.0,4,6,1,2,15.0,13.5,11.0,10.0,17,64,50,5,15,18,A,0,74.0,M,H,39772.0,31.667
0,0.0,1,2,1,1,15.0,15.0,12.5,15.0,16,40,26,4,10,10,A,0,51.0,M,H,39772.0,20.333
0,0.0,6,19,3,7,10.0,10.0,9.53,10.0,19,119,69,6,17,31,A,1,59.0,M,H,34010.0,39.0
0,0.0,4,14,1,4,16.0,15.0,10.5,15.0,18,67,57,6,17,23,S,1,59.018761061946904,F,H,34010.0,34.667
0,0.0,2,22,1,12,10.0,10.0,3.82,10.0,22,102,54,6,10,24,S,1,73.0,M,H,41608.89441680486,29.333
0,0.0,5,5,2,2,10.0,10.4,10.4,10.0,18,32,26,6,14,12,A,0,52.0,F,H,31388.0,22.0
0,0.0,2,6,2,4,15.0,10.0,5.83,10.0,24,68,26,4,9,12,A,0,59.018761061946904,F,U,41608.89441680486,15.667
1,5.0,7,16,4,7,8.0,9.0,7.59,8.0,16,89,64,6,16,24,A,1,52.0,F,H,30640.0,38.333
0,0.0,5,14,2,7,12.0,12.0,9.29,11.0,18,88,61,6,17,25,S,1,58.0,F,H,30640.0,36.667
0,0.0,3,3,1,1,15.0,8.33,8.33,5.0,15,29,21,4,9,8,A,0,59.018761061946904,M,H,37418.0,18.0
0,0.0,3,4,2,3,20.0,10.67,9.25,12.5,16,41,17,2,6,7,E,0,59.018761061946904,M,U,41608.89441680486,12.333
1,20.0,4,9,2,4,16.0,11.0,9.67,8.0,16,45,57,7,17,20,S,1,59.018761061946904,M,H,41608.89441680486,42.667
1,5.0,8,28,6,17,3.0,4.38,3.36,3.67,15,130,69,6,17,31,S,1,78.0,M,H,36654.0,38.667
0,0.0,2,2,1,1,15.0,10.0,10.0,5.0,18,24,20,6,11,9,N,0,59.018761061946904,M,U,37451.0,18.333
1,10.0,4,7,3,4,10.0,10.0,7.29,10.0,17,88,46,6,11,16,A,1,60.0,M,H,53722.0,27.667
1,5.0,7,15,5,8,5.0,4.14,4.0,4.2,17,81,52,6,13,19,A,1,55.0,M,H,37323.0,30.333
1,15.0,4,14,3,7,5.0,10.75,8.64,10.67,5,67,56,8,17,23,A,1,59.018761061946904,F,U,35075.0,36.0
1,12.0,1,16,0,10,10.0,10.0,7.19,11.67,17,110,52,5,5,23,A,1,71.0,F,H,39302.0,29.667
1,15.0,3,5,1,2,12.0,11.33,9.8,12.0,18,41,34,5,14,14,A,0,71.0,F,H,39302.0,25.333
1,10.0,3,12,2,8,10.0,10.0,9.25,10.0,18,107,72,6,16,31,A,1,27.0,M,H,37183.0,39.667
1,10.0,3,6,1,2,15.0,13.67,12.17,13.0,18,54,21,2,6,10,E,1,59.018761061946904,M,U,41608.89441680486,13.667
1,5.0,2,3,1,1,10.0,7.5,8.33,10.0,18,21,21,5,7,6,N,0,59.018761061946904,F,U,41608.89441680486,19.333
0,0.0,7,27,4,16,5.0,3.0,2.67,2.5,19,129,73,6,14,29,S,1,47.0,F,U,41608.89441680486,38.667
1,5.0,6,25,2,10,11.0,8.5,7.32,8.0,18,98,66,5,16,28,S,1,59.018761061946904,F,U,41608.89441680486,36.0
0,0.0,5,11,2,5,15.0,14.4,10.18,17.5,20,75,54,6,15,22,S,1,70.0,M,H,36928.0,34.333
1,5.0,8,14,6,11,5.0,3.75,3.36,3.67,18,64,47,6,16,19,S,1,79.0,F,H,36928.0,31.333
1,5.0,4,13,2,7,5.0,5.25,4.92,5.5,15,123,57,5,12,25,A,1,65.0,F,H,36928.0,32.333
1,10.0,4,13,1,7,10.0,8.5,9.77,7.0,15,119,73,6,13,26,S,1,45.0,M,H,35890.0,40.0
0,0.0,4,7,1,4,100.0,67.5,56.43,60.0,19,68,56,6,17,22,A,0,62.0,M,H,35890.0,35.667
1,12.0,7,14,3,6,10.0,13.0,10.64,13.33,19,64,55,6,17,22,A,1,67.0,M,H,39394.0,35.667
0,0.0,4,15,3,10,5.0,5.0,3.4,5.0,17,125,37,3,7,13,S,1,77.0,F,H,36898.0,21.0
0,0.0,4,29,3,13,17.0,18.75,12.28,18.67,21,105,74,6,17,29,A,1,73.0,M,U,41608.89441680486,39.667
0,0.0,1,5,0,3,25.0,25.0,23.0,11.67,27,81,47,4,4,21,A,0,67.0,M,H,44917.0,28.667
0,0.0,3,4,2,2,5.0,10.67,9.25,10.0,15,24,24,6,11,9,N,0,59.0,F,H,39172.0,21.667
0,0.0,1,2,0,1,22.0,22.0,16.0,11.67,26,42,29,4,4,11,A,0,46.0,F,H,39172.0,21.667
0,0.0,2,12,0,1,35.0,27.5,23.42,11.67,6,52,64,10,10,22,A,0,87.0,M,H,33284.0,50.0
0,0.0,4,7,3,6,15.0,16.75,18.14,15.67,17,73,50,6,15,21,A,1,85.0,F,U,41608.89441680486,31.0
1,20.0,2,3,1,1,20.0,17.5,15.0,20.0,17,44,37,6,14,14,A,0,71.0,F,H,33933.0,27.667
1,5.0,5,15,1,6,10.0,7.0,5.13,5.0,19,105,64,6,16,26,S,1,60.0,M,H,36911.0,37.0
0,0.0,2,3,0,1,20.0,15.0,11.67,11.67,20,44,32,6,6,12,A,0,59.018761061946904,F,U,40685.0,24.0
0,0.0,3,25,3,17,11.0,11.0,11.4,11.0,15,93,43,3,7,18,E,1,59.018761061946904,F,U,41608.89441680486,24.333
1,10.0,2,18,2,10,11.0,10.0,7.78,10.0,17,125,70,6,15,30,S,1,59.018761061946904,M,H,48058.0,37.333
0,0.0,1,10,1,7,15.0,15.0,6.8,15.0,21,91,45,4,10,20,A,1,74.0,M,U,48058.0,23.0
1,5.0,1,12,1,8,25.0,35.0,18.0,35.0,17,128,74,6,17,33,A,1,57.0,F,H,48058.0,41.333
1,5.0,5,5,2,2,6.0,5.6,5.6,5.5,16,32,24,6,12,10,A,1,57.0,F,H,33707.0,21.333
1,4.0,5,30,3,16,10.0,7.0,6.37,6.33,4,112,82,7,12,25,S,1,65.0,M,H,33707.0,50.667
1,27.0,2,2,1,1,30.0,27.5,27.5,30.0,16,20,18,6,10,8,N,0,54.0,M,H,33707.0,18.0
0,0.0,2,21,1,12,15.0,17.5,12.33,15.0,17,122,65,4,12,26,S,1,74.0,F,H,41608.89441680486,33.333
0,0.0,8,12,5,6,9.0,8.0,7.92,7.8,15,41,35,6,16,15,S,1,59.018761061946904,M,U,58984.0,27.333
0,0.0,2,9,0,2,15.0,14.0,11.78,11.67,26,64,51,5,5,21,A,0,77.0,M,H,59458.0,31.333
0,0.0,8,12,6,8,8.0,6.38,6.17,5.83,24,44,38,6,17,17,S,1,35.0,M,H,59458.0,27.333
0,0.0,3,8,3,7,25.0,16.67,11.88,16.67,21,100,50,6,15,23,A,1,84.0,F,U,41608.89441680486,31.667
1,10.0,5,19,4,9,12.0,10.4,8.58,10.5,20,113,69,6,16,27,S,1,79.0,F,H,47308.0,38.667
0,0.0,3,6,2,3,15.0,14.0,11.17,15.0,17,80,51,6,12,17,A,0,17.0,F,H,47308.0,30.333
1,25.0,4,10,2,4,21.0,19.5,15.8,18.5,19,64,53,6,17,22,A,0,40.0,M,H,77368.0,33.0
1,5.0,2,6,2,5,15.0,13.0,7.67,13.0,16,81,36,5,10,17,A,0,59.018761061946904,F,U,41608.89441680486,24.0
0,0.0,7,15,5,7,5.0,5.0,4.87,5.0,16,52,55,6,17,19,A,0,59.018761061946904,F,U,34699.0,38.667
1,8.0,3,13,2,5,5.0,10.0,6.54,10.0,18,130,43,4,12,18,A,1,81.0,F,H,34699.0,25.0
1,20.0,3,6,2,3,15.0,11.67,9.33,12.5,21,80,47,6,15,18,A,0,67.0,M,H,34699.0,30.0
1,5.0,3,4,1,1,10.0,10.0,10.0,10.0,15,23,19,6,10,8,N,0,52.0,F,U,41608.89441680486,18.333
0,0.0,5,21,3,13,4.0,4.8,4.1,5.0,18,81,30,2,6,14,E,1,61.0,F,U,41608.89441680486,15.333
1,25.0,2,9,1,8,12.0,11.0,13.78,12.0,17,128,62,5,12,25,S,1,47.0,F,H,58401.0,34.667
1,25.0,3,8,3,5,15.0,15.0,13.13,15.0,23,87,55,6,17,24,A,1,27.0,F,H,47080.0,33.0
1,15.0,4,11,2,4,15.0,12.25,8.0,12.5,18,120,58,6,15,20,A,0,59.018761061946904,F,H,54367.0,35.333
1,10.0,4,5,3,3,10.0,8.5,8.0,8.0,19,28,25,6,12,10,A,1,27.0,M,U,54367.0,21.333
1,18.0,2,2,2,2,15.0,12.5,12.5,12.5,16,20,19,6,10,8,N,0,36.0,F,H,54367.0,18.333
0,0.0,4,28,4,20,16.0,15.0,9.25,15.0,18,126,92,6,17,34,A,1,81.0,M,H,43072.0,46.0
1,3.0,7,9,3,3,6.0,5.29,5.0,6.0,18,32,31,6,14,12,A,0,59.018761061946904,F,U,41608.89441680486,24.667
1,40.0,10,34,5,12,21.0,19.4,17.06,18.8,4,64,105,11,22,36,S,1,57.0,M,H,48783.0,65.0
0,0.0,2,4,2,2,10.0,12.0,10.0,12.0,18,24,24,6,11,9,N,0,21.0,F,H,48783.0,21.333
0,0.0,5,6,2,2,12.0,8.8,8.33,11.0,16,32,27,6,13,11,A,0,53.0,F,H,43804.0,23.333
0,0.0,1,5,1,3,40.0,40.0,22.0,40.0,16,64,52,6,15,20,A,0,59.018761061946904,F,U,41608.89441680486,33.667
1,10.0,1,7,1,5,16.0,16.0,13.14,16.0,19,92,60,6,14,24,A,1,59.018761061946904,M,U,54911.0,36.0
1,15.0,3,22,1,12,12.0,11.33,11.18,12.0,16,113,77,6,15,29,S,1,73.0,F,H,41086.0,42.333
1,15.0,1,6,0,5,15.0,15.0,10.0,11.67,18,111,48,4,4,22,A,0,35.0,F,H,41086.0,27.0
1,20.0,7,7,5,5,10.0,12.29,12.29,13.2,18,29,27,6,14,12,A,1,49.0,F,H,48866.0,23.0
0,0.0,2,11,1,6,15.0,18.0,10.73,20.0,18,57,73,8,18,28,A,1,57.0,F,U,48866.0,46.0
0,0.0,2,2,2,2,25.0,22.5,22.5,22.5,17,21,19,6,10,8,N,0,59.018761061946904,M,U,48866.0,17.667
0,0.0,2,9,0,5,15.0,14.5,10.67,11.67,18,92,63,6,6,27,A,1,82.0,M,H,32316.0,36.333
0,0.0,4,6,3,5,12.0,10.75,9.17,11.33,17,64,23,1,4,9,E,1,59.018761061946904,M,U,41608.89441680486,13.667
1,15.0,3,3,2,2,25.0,15.0,15.0,20.0,21,26,23,6,12,10,N,1,67.0,M,H,106480.0,20.333
0,0.0,8,31,6,12,6.0,8.25,7.53,8.67,16,76,102,6,17,25,S,1,74.0,M,H,38184.0,63.0
0,0.0,2,2,1,1,25.0,17.5,17.5,10.0,20,21,18,6,10,8,N,0,60.0,F,H,38184.0,17.333
1,25.0,2,2,1,1,20.0,15.0,15.0,10.0,18,32,23,4,10,9,A,0,59.018761061946904,F,U,48398.0,19.333
0,0.0,1,3,1,2,15.0,15.0,9.0,15.0,21,54,29,4,9,12,A,0,75.0,M,H,31318.0,20.0
0,0.0,1,6,0,5,15.0,15.0,8.0,11.67,24,110,50,4,4,21,A,1,47.0,F,H,25601.0,26.667
1,10.0,7,13,3,4,10.0,7.14,7.85,6.0,4,41,57,8,18,17,A,1,83.0,M,H,59035.0,46.667
0,0.0,3,13,3,7,15.0,14.67,9.85,14.67,16,113,96,6,17,30,A,1,81.0,M,H,59035.0,57.333
